"id","time_observed_at","time_zone","quality_grade","license","url","description","latitude","longitude","positional_accuracy","public_positional_accuracy","scientific_name","common_name"
8683026,"2004-10-29 13:00:00 UTC","Eastern Time (US & Canada)","research","CC-BY-NC","https://www.inaturalist.org/observations/8683026","City Botanic Gardens, Brisbane, Australia",-27.4740555556,153.0289444444,30,30,"Threskiornis molucca","Australian White Ibis"
30294744,"2019-08-06 07:11:45 UTC","Brisbane","casual","CC-BY-NC","https://www.inaturalist.org/observations/30294744","why is he in my yard",-27.4576808559,153.014716711,30,30,"Threskiornis molucca","Australian White Ibis"
44644855,"2020-05-02 21:14:58 UTC","Brisbane","research","CC0","https://www.inaturalist.org/observations/44644855",,-27.54869667,153.02418617,30,30,"Threskiornis molucca","Australian White Ibis"
50626338,"2020-06-23 02:15:02 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/50626338",,-27.4604887096,153.053700356,30,30,"Threskiornis molucca","Australian White Ibis"
85602262,"2017-09-30 10:01:00 UTC","Paris","research","CC-BY-NC","https://www.inaturalist.org/observations/85602262",,-27.4703611111,153.0175638889,30,30,"Threskiornis molucca","Australian White Ibis"
98393333,"2018-02-17 22:07:00 UTC","Pacific Time (US & Canada)","research","CC-BY","https://www.inaturalist.org/observations/98393333",,-27.4866635268,153.0298622551,30,30,"Threskiornis molucca","Australian White Ibis"
167498693,"2023-06-10 05:57:08 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/167498693",,-27.4696883333,153.0541833333,30,30,"Threskiornis molucca","Australian White Ibis"
213662371,"2024-05-05 03:23:24 UTC","Brisbane","research","CC-BY","https://www.inaturalist.org/observations/213662371","Don't often see them sitting down",-27.4777833333,153.0222945,30,30,"Threskiornis molucca","Australian White Ibis"
218305893,"2024-05-26 00:09:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/218305893",,-27.4802641198,152.9702395853,30,30,"Threskiornis molucca","Australian White Ibis"
223014452,"2024-06-16 03:42:11 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/223014452",,-27.463445,153.0295555,30,30,"Threskiornis molucca","Australian White Ibis"
27363926,"2019-06-21 04:11:59 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/27363926",,-27.478272,153.029623,29,29,"Threskiornis molucca","Australian White Ibis"
49777053,"2020-06-15 22:43:24 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/49777053",,-27.48366667,153.0271305,29,29,"Threskiornis molucca","Australian White Ibis"
166534225,"2023-06-10 04:55:10 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/166534225",,-27.4987732651,153.0172428489,29,29,"Threskiornis molucca","Australian White Ibis"
150199058,"2023-03-04 05:24:22 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/150199058","Toowong/Mt Coot-Tha (Gootcha/Kuta),
Brisbane (Meanjin)",-27.475972816,152.9787145821,28,28,"Threskiornis molucca","Australian White Ibis"
225261320,"2024-06-26 03:01:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/225261320",,-27.4755622236,152.9786819601,28,28,"Threskiornis molucca","Australian White Ibis"
182581910,"2023-09-10 03:10:50 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/182581910",,-27.4836608981,153.1148202717,27,27,"Threskiornis molucca","Australian White Ibis"
63272762,"2020-10-22 21:19:41 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/63272762","Feeding in the mudflats at yeronga",-27.5063887,153.0053706,26,26,"Threskiornis molucca","Australian White Ibis"
125119758,"2022-07-06 05:31:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/125119758",,-27.5412287934,153.0003423346,26,26,"Threskiornis molucca","Australian White Ibis"
143858841,"2022-02-27 22:00:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/143858841",,-27.5377638576,152.9573265641,26,26,"Threskiornis molucca","Australian White Ibis"
165090778,"2023-06-01 06:41:13 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/165090778",,-27.4697369598,153.0251080915,26,26,"Threskiornis molucca","Australian White Ibis"
217233114,"2024-05-10 23:27:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/217233114",,-27.4843334,152.9596451,26,26,"Threskiornis molucca","Australian White Ibis"
83210868,"2021-06-16 01:24:19 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/83210868","4 individuals foraging in creek",-27.5504336,153.0367643,25,25,"Threskiornis molucca","Australian White Ibis"
163888778,"2023-04-08 05:28:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/163888778",,-27.474437636,153.0287702941,25,25,"Threskiornis molucca","Australian White Ibis"
174060515,"2023-07-21 05:24:16 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/174060515",,-27.4745854028,153.0174671486,25,25,"Threskiornis molucca","Australian White Ibis"
197877178,"2019-12-16 07:52:17 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/197877178",,-27.4993823885,153.0168073154,25,25,"Threskiornis molucca","Australian White Ibis"
197877181,"2019-12-16 07:52:17 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/197877181",,-27.4993448354,153.01682182,25,25,"Threskiornis molucca","Australian White Ibis"
209473411,"2024-03-29 02:05:31 UTC","Brisbane","research","CC0","https://www.inaturalist.org/observations/209473411",,-27.4763466624,152.9778851196,25,25,"Threskiornis molucca","Australian White Ibis"
18125239,"2018-10-27 03:53:23 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/18125239",,-27.4803473109,153.1286156296,24,24,"Threskiornis molucca","Australian White Ibis"
18849255,"2018-12-05 02:57:15 UTC","Wellington","research","CC-BY","https://www.inaturalist.org/observations/18849255",,-27.4770798494,152.9787209279,24,24,"Threskiornis molucca","Australian White Ibis"
56677170,"2020-08-16 21:14:55 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/56677170",,-27.4925191453,152.9802458957,24,24,"Threskiornis molucca","Australian White Ibis"
154768750,"2023-04-12 05:39:43 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/154768750",,-27.4739279257,153.0292473447,24,24,"Threskiornis molucca","Australian White Ibis"
204861160,"2024-04-01 01:52:13 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/204861160",,-27.4636583333,153.0248555,24,24,"Threskiornis molucca","Australian White Ibis"
34405054,"2019-10-14 05:15:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/34405054",,-27.4354157111,153.1478903923,23,23,"Threskiornis molucca","Australian White Ibis"
116929053,"2022-05-10 23:59:55 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/116929053","Flock of Ibis setting at the end of Burns Parade during a rainy day. The flock has been around the area for over a week. ",-27.5133909702,152.9509919184,23,23,"Threskiornis molucca","Australian White Ibis"
146102572,"2023-01-08 02:00:47 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/146102572",,-27.5506183913,153.0358568089,23,23,"Threskiornis molucca","Australian White Ibis"
148438251,"2023-02-10 09:00:26 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/148438251","Australian White Ibis ",-27.46983,153.0251916667,23,23,"Threskiornis molucca","Australian White Ibis"
169331582,"2023-06-25 04:01:51 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/169331582",,-27.4982525219,153.0168837681,23,23,"Threskiornis molucca","Australian White Ibis"
172959736,"2023-07-12 23:45:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/172959736",,-27.4777288705,153.0225214297,23,23,"Threskiornis molucca","Australian White Ibis"
175494643,"2023-07-29 06:46:07 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/175494643",,-27.4213634151,153.0232818425,23,23,"Threskiornis molucca","Australian White Ibis"
197292767,"2024-01-14 01:30:38 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/197292767",,-27.4691916667,153.0086972167,23,23,"Threskiornis molucca","Australian White Ibis"
202024454,"2024-03-11 06:30:13 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/202024454",,-27.4799490376,153.0186252024,23,23,"Threskiornis molucca","Australian White Ibis"
202121712,"2024-03-12 02:36:04 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/202121712",,-27.5448237038,153.016244732,23,23,"Threskiornis molucca","Australian White Ibis"
12943699,"2018-05-30 02:37:52 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/12943699",,-27.4791389,153.0232236,22,22,"Threskiornis molucca","Australian White Ibis"
15736473,"2018-08-20 21:55:42 UTC","Brisbane","research","CC-BY","https://www.inaturalist.org/observations/15736473",,-27.4218499025,153.0236566157,22,22,"Threskiornis molucca","Australian White Ibis"
25978567,"2019-05-29 02:48:21 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/25978567",,-27.4695098,153.0048174,22,22,"Threskiornis molucca","Australian White Ibis"
37807613,"2020-01-19 00:31:08 UTC","Brisbane","research","CC0","https://www.inaturalist.org/observations/37807613","Has yellow colored feature on it's tail",-27.3852850298,153.0643488094,22,22,"Threskiornis molucca","Australian White Ibis"
101169680,"2021-11-15 04:07:50 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/101169680",,-27.4416786673,153.0199069491,22,22,"Threskiornis molucca","Australian White Ibis"
124953005,"2022-07-05 23:25:49 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/124953005",,-27.4731587355,153.0187045022,22,22,"Threskiornis molucca","Australian White Ibis"
144410286,"2022-12-11 06:48:30 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/144410286",,-27.4801177742,153.0246385803,22,22,"Threskiornis molucca","Australian White Ibis"
147678043,"2023-01-30 04:59:00 UTC","Brisbane","needs_id","CC-BY-NC","https://www.inaturalist.org/observations/147678043",,-27.470071619,153.0174322799,22,22,"Threskiornis molucca","Australian White Ibis"
165090401,"2023-06-02 00:56:01 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/165090401",,-27.4980818152,153.017259948,22,22,"Threskiornis molucca","Australian White Ibis"
191247177,"2023-11-17 03:26:14 UTC","Brisbane","research","CC-BY","https://www.inaturalist.org/observations/191247177",,-27.4764708207,152.9792452902,22,22,"Threskiornis molucca","Australian White Ibis"
199189636,"2024-02-13 01:12:10 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/199189636","Bin chickens probing the grass for grubs. ",-27.4806738492,153.0387680665,22,22,"Threskiornis molucca","Australian White Ibis"
203796849,"2024-03-24 21:00:30 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/203796849",,-27.4097116667,153.0491638333,22,22,"Threskiornis molucca","Australian White Ibis"
212566049,"2024-04-30 06:53:36 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/212566049",,-27.4995429255,153.0167801678,22,22,"Threskiornis molucca","Australian White Ibis"
35207015,"2019-10-07 03:53:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/35207015","Nesting Ibises",-27.4748247527,153.0292657102,21,21,"Threskiornis molucca","Australian White Ibis"
168254118,"2023-06-19 06:35:53 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/168254118",,-27.439731007,153.0305576697,21,21,"Threskiornis molucca","Australian White Ibis"
188886305,"2023-10-23 06:41:17 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/188886305",,-27.4361941969,153.0003774539,21,21,"Threskiornis molucca","Australian White Ibis"
202552255,"2016-02-01 08:43:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/202552255",,-27.4779115749,153.0266708135,21,21,"Threskiornis molucca molucca","Common Australian White Ibis"
31159557,"2019-08-20 02:20:15 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/31159557",,-27.4709033254,153.0168919852,20,20,"Threskiornis molucca","Australian White Ibis"
161370081,"2023-05-13 06:45:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/161370081",,-27.4717832733,153.0180582404,20,20,"Threskiornis molucca","Australian White Ibis"
170059751,"2023-06-29 03:47:20 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/170059751",,-27.5340718816,152.9678241536,20,20,"Threskiornis molucca","Australian White Ibis"
191082235,"2023-11-09 03:00:12 UTC","Brisbane","research","CC0","https://www.inaturalist.org/observations/191082235",,-27.5016866667,153.0184333333,19,19,"Threskiornis molucca","Australian White Ibis"
199634154,"2024-02-13 01:07:45 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/199634154",,-27.4682116667,153.0290528333,19,19,"Threskiornis molucca","Australian White Ibis"
199937625,"2024-02-20 21:44:55 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/199937625",,-27.4779083333,153.0221721667,19,19,"Threskiornis molucca","Australian White Ibis"
208500210,"2024-03-27 23:01:36 UTC","Brisbane","research","CC0","https://www.inaturalist.org/observations/208500210",,-27.4671610912,153.0217965692,19,19,"Threskiornis molucca","Australian White Ibis"
229600540,"2024-07-15 23:34:58 UTC","Brisbane","research","CC0","https://www.inaturalist.org/observations/229600540",,-27.4697322845,153.0250396729,19,19,"Threskiornis molucca","Australian White Ibis"
232611688,"2024-07-28 02:09:31 UTC","Brisbane","research","CC-BY","https://www.inaturalist.org/observations/232611688","Eating chicken drumstick someone dropped",-27.48145,153.0232861667,19,19,"Threskiornis molucca","Australian White Ibis"
204498309,"2024-03-30 03:08:43 UTC","Brisbane","research","CC-BY-SA","https://www.inaturalist.org/observations/204498309",,-27.4784033333,153.0219888333,18,18,"Threskiornis molucca","Australian White Ibis"
226404004,"2024-06-27 06:01:46 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/226404004",,-27.4802166667,153.0228416667,18,18,"Threskiornis molucca","Australian White Ibis"
168444360,"2023-06-20 02:42:58 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/168444360",,-27.4983762395,153.0166715384,17,17,"Threskiornis molucca","Australian White Ibis"
27358468,"2019-06-21 01:28:52 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/27358468",,-27.4971634423,153.0156212975,16,16,"Threskiornis molucca","Australian White Ibis"
142630411,"2022-11-22 22:12:46 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/142630411",,-27.4646545071,153.0210070142,16,16,"Threskiornis molucca","Australian White Ibis"
144936047,"2022-12-23 04:05:39 UTC","Brisbane","research","CC0","https://www.inaturalist.org/observations/144936047",,-27.4980616667,153.0168138333,16,16,"Threskiornis molucca","Australian White Ibis"
192534531,"2023-11-29 04:40:43 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/192534531",,-27.4776833333,153.0216971667,16,16,"Threskiornis molucca","Australian White Ibis"
213585095,"2024-04-21 01:49:54 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/213585095",,-27.4776116667,153.0221861667,16,16,"Threskiornis molucca","Australian White Ibis"
34212975,"2018-09-09 12:18:00 UTC","Atlantic Time (Canada)","research","CC-BY-NC","https://www.inaturalist.org/observations/34212975",,-27.4795121161,152.9092067915,15,15,"Threskiornis molucca","Australian White Ibis"
56814227,"2020-08-18 01:00:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/56814227",,-27.4657014579,153.1618786046,15,15,"Threskiornis molucca","Australian White Ibis"
57713542,"2020-08-27 06:04:00 UTC","Sydney","research","CC-BY-NC","https://www.inaturalist.org/observations/57713542",,-27.4806477882,153.124881778,15,15,"Threskiornis molucca","Australian White Ibis"
73163866,"2021-04-06 04:03:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/73163866","Light rain was falling and they were foraging in soggy wet ground.",-27.3802375084,153.0424430493,15,15,"Threskiornis molucca","Australian White Ibis"
84273780,"2021-06-23 23:31:00 UTC","Brisbane","research","CC-BY-SA","https://www.inaturalist.org/observations/84273780","Threskiornis molucca",-27.3831136184,153.0536163408,15,15,"Threskiornis molucca","Australian White Ibis"
89559371,"2021-07-31 05:28:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/89559371",,-27.4104103663,152.9754663556,15,15,"Threskiornis molucca","Australian White Ibis"
120784805,"2022-06-08 02:49:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/120784805",,-27.5353430814,152.9931373288,15,15,"Threskiornis molucca","Australian White Ibis"
138061772,"2022-10-05 04:17:34 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/138061772",,-27.4708116667,153.0229638333,15,15,"Threskiornis molucca","Australian White Ibis"
138477198,"2018-12-10 18:19:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/138477198",,-27.3745493744,153.0952649457,15,15,"Threskiornis molucca","Australian White Ibis"
145410797,"2022-12-29 22:45:00 UTC","Brisbane","research","CC0","https://www.inaturalist.org/observations/145410797",,-27.5413044009,152.9980259552,15,15,"Threskiornis molucca","Australian White Ibis"
147184262,"2023-01-23 06:30:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/147184262","Quite a few breeding in this area at the moment",-27.3794530733,153.0354981525,15,15,"Threskiornis molucca","Australian White Ibis"
151194114,"2023-03-15 06:19:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/151194114",,-27.4355741991,153.1493269,15,15,"Threskiornis molucca","Australian White Ibis"
152007037,"2023-03-23 07:08:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/152007037","Australian White Ibis in flight",-27.3798402529,153.0388324395,15,15,"Threskiornis molucca","Australian White Ibis"
155289672,"2023-04-17 01:06:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/155289672",,-27.4768879034,152.9731654288,15,15,"Threskiornis molucca","Australian White Ibis"
161762230,"2023-05-15 04:07:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/161762230",,-27.4765349818,152.9763506956,15,15,"Threskiornis molucca","Australian White Ibis"
165696522,"2023-06-04 06:11:26 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/165696522",,-27.4698613044,153.0251087621,15,15,"Threskiornis molucca","Australian White Ibis"
168933103,"2023-06-18 03:22:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/168933103",,-27.4767033823,153.0311258255,15,15,"Threskiornis molucca","Australian White Ibis"
171320082,"2023-07-06 01:32:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/171320082",,-27.3808418972,153.0359388993,15,15,"Threskiornis molucca","Australian White Ibis"
171341479,"2023-07-05 07:05:22 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/171341479",,-27.4252447211,153.0174135044,15,15,"Threskiornis molucca","Australian White Ibis"
173118943,"2023-07-15 22:09:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/173118943",,-27.5167014902,153.0945950747,15,15,"Threskiornis molucca","Australian White Ibis"
176720044,"2023-07-06 04:27:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/176720044",,-27.4627257789,153.0184680211,15,15,"Threskiornis molucca","Australian White Ibis"
180209033,"2023-08-25 21:02:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/180209033",,-27.3807371153,153.0360814098,15,15,"Threskiornis molucca","Australian White Ibis"
181863243,"2023-09-05 03:01:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/181863243",,-27.4198782507,153.0959410864,15,15,"Threskiornis molucca","Australian White Ibis"
184473854,"2023-09-22 23:56:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/184473854",,-27.3799325997,153.0343071832,15,15,"Threskiornis molucca","Australian White Ibis"
185126538,"2023-09-26 23:03:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/185126538",,-27.4353998988,153.1493269,15,15,"Threskiornis molucca","Australian White Ibis"
190288043,"2023-11-06 19:54:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/190288043",,-27.5167616501,153.0919106479,15,15,"Threskiornis molucca","Australian White Ibis"
190941445,"2023-11-13 21:59:58 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/190941445",,-27.47001332,153.0167722,15,15,"Threskiornis molucca","Australian White Ibis"
191073059,"2023-11-14 23:42:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/191073059",,-27.4354855984,153.1493054423,15,15,"Threskiornis molucca","Australian White Ibis"
191566231,"2023-11-07 02:32:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/191566231",,-27.4654271033,153.1619711406,15,15,"Threskiornis molucca","Australian White Ibis"
191725107,"2023-11-21 20:01:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/191725107",,-27.516950806,153.0946324554,15,15,"Threskiornis molucca","Australian White Ibis"
192147835,"2023-11-25 21:19:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/192147835",,-27.5360272342,152.9928146559,15,15,"Threskiornis molucca","Australian White Ibis"
192539465,"2023-11-28 23:18:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/192539465",,-27.4353903767,153.1494449172,15,15,"Threskiornis molucca","Australian White Ibis"
194647429,"2023-12-23 07:38:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/194647429",,-27.4354760762,153.1491552386,15,15,"Threskiornis molucca","Australian White Ibis"
194647843,"2023-12-20 01:33:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/194647843",,-27.4900219901,153.1178166307,15,15,"Threskiornis molucca","Australian White Ibis"
195741387,"2024-01-03 00:54:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/195741387",,-27.4354855984,153.1494878325,15,15,"Threskiornis molucca","Australian White Ibis"
199522637,"2024-02-16 06:49:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/199522637","Foraging on cricket fields after heavy rain.",-27.378683024,153.0386337743,15,15,"Threskiornis molucca","Australian White Ibis"
204386299,"2019-03-25 23:45:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/204386299",,-27.3840467195,153.0505234769,15,15,"Threskiornis molucca","Australian White Ibis"
207737963,"2024-04-16 23:36:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/207737963",,-27.4350514463,153.1494878325,15,15,"Threskiornis molucca","Australian White Ibis"
209481161,"2024-04-26 01:10:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/209481161",,-27.4775496853,153.0217240169,15,15,"Threskiornis molucca","Australian White Ibis"
212766628,"2024-04-22 02:14:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/212766628",,-27.4767514053,153.0216626309,15,15,"Threskiornis molucca","Australian White Ibis"
218329741,"2024-05-23 03:31:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/218329741",,-27.3695517319,153.0340941972,15,15,"Threskiornis molucca","Australian White Ibis"
220420151,"2024-06-03 22:06:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/220420151",,-27.3710742371,153.0439206236,15,15,"Threskiornis molucca","Australian White Ibis"
220427469,"2024-06-03 23:29:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/220427469","Alongside a couple of scrub turkeys in parkland.",-27.3685804557,153.0379010011,15,15,"Threskiornis molucca","Australian White Ibis"
221029705,"2024-06-07 00:33:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/221029705","About to land in a dead tree",-27.3808970348,153.0355477887,15,15,"Threskiornis molucca","Australian White Ibis"
225440955,"2024-06-27 01:10:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/225440955",,-27.3796759844,153.0356676071,15,15,"Threskiornis molucca","Australian White Ibis"
225441184,"2024-06-27 01:15:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/225441184","Nesting is about to begin. The Ibis and growing in numbers by the day. Approximately 45-50 there today.",-27.3798539383,153.0350168466,15,15,"Threskiornis molucca","Australian White Ibis"
228760742,"2024-07-12 01:59:00 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/228760742",,-27.3815692846,153.0365893665,15,15,"Threskiornis molucca","Australian White Ibis"
230711997,"2024-07-17 19:34:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/230711997",,-27.4932383675,153.001259242,15,15,"Threskiornis molucca","Australian White Ibis"
235426284,"2024-08-12 02:49:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/235426284","Pair with very young chicks. There is a fairly substantial breeding colony in the area at the moment, with numerous nests in the tops of large old coral trees along the creek line.",-27.3798738122,153.0354204065,15,15,"Threskiornis molucca","Australian White Ibis"
33177500,"2019-09-22 05:23:18 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/33177500",,-27.4691495749,153.0244693346,14,14,"Threskiornis molucca","Australian White Ibis"
38043398,"2020-01-28 00:02:27 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/38043398",,-27.4812121865,153.0243397777,14,14,"Threskiornis molucca","Australian White Ibis"
110114925,,"Berlin","research",,"https://www.inaturalist.org/observations/110114925",,-27.4695376511,153.0250792578,14,14,"Threskiornis molucca","Australian White Ibis"
163222586,"2023-05-22 23:49:41 UTC","Brisbane","research","CC0","https://www.inaturalist.org/observations/163222586",,-27.4464783333,153.0289778333,14,14,"Threskiornis molucca","Australian White Ibis"
164933568,"2023-06-01 06:09:03 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/164933568",,-27.4732378908,153.0179881677,14,14,"Threskiornis molucca","Australian White Ibis"
121367445,"2019-10-29 01:53:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/121367445",,-27.4982248639,153.0165266991,13,13,"Threskiornis molucca","Australian White Ibis"
166043020,"2023-06-07 01:40:49 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/166043020",,-27.4982905889,153.0167533457,13,13,"Threskiornis molucca","Australian White Ibis"
169100841,"2023-06-24 01:41:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/169100841",,-27.4726893624,153.017831929,13,13,"Threskiornis molucca","Australian White Ibis"
196101792,"2023-04-10 01:18:18 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/196101792",,-27.462875,153.0183555,13,13,"Threskiornis molucca","Australian White Ibis"
203851291,"2024-03-24 22:14:43 UTC","Brisbane","research","CC0","https://www.inaturalist.org/observations/203851291","Bin chicken",-27.4633862744,153.0290549621,13,13,"Threskiornis molucca","Australian White Ibis"
210209634,"2024-03-29 07:09:42 UTC","Brisbane","research","CC0","https://www.inaturalist.org/observations/210209634",,-27.5240074698,153.0877299607,13,13,"Threskiornis molucca","Australian White Ibis"
9773910,"2018-02-08 06:46:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/9773910",,-27.4744321,152.9772906,12,12,"Threskiornis molucca","Australian White Ibis"
34955149,"2019-10-19 03:55:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/34955149",,-27.4972457185,153.015714547,12,12,"Threskiornis molucca","Australian White Ibis"
35355509,"2019-11-06 03:39:00 UTC","Hawaii","research","CC-BY-SA","https://www.inaturalist.org/observations/35355509",,-27.5527725,153.0073142,12,12,"Threskiornis molucca","Australian White Ibis"
119690394,"2022-06-01 04:04:00 UTC","Brisbane","research","CC-BY-NC","https://www.inaturalist.org/observations/119690394",,-27.4947285181,153.0061530545,12,12,"Threskiornis molucca","Australian White Ibis"
139714303,"2022-10-17 03:54:18 UTC","Brisbane","research",,"https://www.inaturalist.org/observations/139714303","Predominantly white feathers. Black, unfeathered head. Long, down-curved bill. Black plumes on tail.",-27.4703366667,153.0244916667,12,12,"Threskiornis molucca","Australian White Ibis"
