Country code,Country name,Series code,Series name,SCALE,Decimals,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
KWT,Kuwait,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,4363.7571149315,1325.25686803177,..,..,..,9135.87966418312,8986.19757757413,8803.9470768615,9567.61352457599,9749.4536179671,9689.59741053367,9985.80007444312,9971.53466781588,10344.7761081745,10719.053110663,11660.1580202243,10963.5793541067,10780.602152611,10935.0650675672,11402.0570716846,..,..
LAC,Latin America & Caribbean,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,1048.4102510666,1054.586253872,1065.06944971387,1048.33614169949,1089.79258811193,1080.94929104226,1111.20648973207,1134.17106413685,1150.47942401127,1146.73075407346,1139.25409938088,1122.34042485365,1122.57478122116,1122.40151304996,1166.7276734293,1210.49433931124,1237.73786520418,1248.04619045907,1281.42936377328,1245.46598146022,..,..
LAO,Lao PDR,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LBN,Lebanon,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,662.703010339265,799.168291716525,782.866916763687,1080.4640533153,1143.114294044,1273.25010236866,1314.08137068444,1459.88213546083,1416.05621690091,1462.976347366,1310.68299981108,1381.89693505199,1348.48303116657,1325.38145220041,1315.45491518098,1236.59813148686,1161.81158215937,1013.93634434149,1298.08599407475,1580.3154165247,..,..
LBR,Liberia,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LBY,Libya,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,2614.03372370116,3068.81431787575,2804.73196052302,2929.87127250317,3196.43144405098,3307.56465589908,3124.57921736332,3176.10717347098,3193.4540617345,3043.68247893978,3168.43379201172,3186.47814768262,3109.09993259473,3124.97387684888,3227.43519712454,3042.88431184311,2991.69270843054,2959.05581438516,3125.96127890829,3258.215230029,..,..
LCA,St. Lucia,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,417,..,..,..,..,..,..,..,..,..,..,..,..,..,738.761589322433,746.399985436098,713.266761768902,760.374959902102,..,..,..,..
LIC,Low income,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,385.741584416825,375.302024778283,353.99777435808,336.626147549408,325.017581261199,323.461968532181,316.650067856575,312.669190540276,311.360775540172,314.691829898052,320.862515485281,324.330303413214,325.069986389667,329.965040157066,332.902495301522,341.204335272009,344.267731954471,356.008211420937,363.51980999279,364.78925614334,..,..
LIE,Liechtenstein,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LKA,Sri Lanka,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,318.173082291749,319.198413759759,323.873047059073,337.930607046092,321.570040885099,326.354022475002,366.426314608315,377.920982977392,382.484476713923,406.260145695001,444.200143354919,425.412780627461,428.477049555934,448.222864675328,448.633555600837,453.612229807722,452.794751488755,456.881762963978,438.30991014418,449.042829160494,..,..
LMC,Lower middle income,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,615.787495839378,615.667428067918,594.604938205504,584.035894812199,568.644709581085,580.394037627651,579.750639050577,582.483580409257,578.288390336805,596.191605325948,594.680568826815,595.964190120202,605.987806066068,613.432987902269,631.20704262408,638.746608115129,648.912379870755,660.710471478196,670.115264831286,679.545009205604,..,..
LMY,Low & middle income,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,968.405682993746,955.873507129594,922.288980238157,908.003102168831,884.761838026094,896.273620787697,901.531289147495,893.416082993607,884.548931339276,893.955633341098,894.774320666532,892.126004540272,913.403135203877,956.479327473255,1016.05496623817,1050.15780420747,1092.62340607289,1123.240542468,1165.14079931745,1173.01053458066,..,..
LSO,Lesotho,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.6785138880883,15.9748120781197,9.11025858270269,9.02129405240327,..,..,..,..
LTU,Lithuania,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,4357.2166035695,4560.4997300216,2965.50540540541,2454.07330980179,2209.37178786222,2408.68667400881,2630.3173370319,2508.43631284916,2649.60421940928,2262.7810818465,2038.02132625582,2336.08930247736,2512.19923495346,2627.86140370939,2670.59845016476,2521.21310814737,2497.61761795973,2740.80657230765,2733.0940125636,2511.663276893,..,..
LUX,Luxembourg,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,8931.85805944743,9412.09043927648,9342.61490406069,9346.48468457136,8912.46509896383,7711.00642398287,7732.63805902589,7417.77089045178,7067.87379326584,7258.83733085545,7519.86706394683,7899.95583489044,8116.65377934667,8464.34692115227,9291.75171088966,9393.65763890979,9137.12426238318,8723.31888173369,8564.44694566663,7934.06966489414,8312.66964658156,..
LVA,Latvia,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,2940.94769161643,2779.69947407964,2319.73746200608,2040.57076566125,1873.70211930926,1827.61153081511,1810.94861501405,1795.31387755102,1783.95145228216,1642.44016736402,1565.80227655987,1725.27002967359,1706.00940975192,1819.43602274418,1879.81463313817,1920.58333101501,1987.35111112665,2051.66205351259,1978.59356231471,1871.42689883158,..,..
MAC,"Macao SAR, China",EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MAF,St. Martin (French part),EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MAR,Morocco,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,280.09921268644,289.795237339196,302.956697251793,309.488301031586,327.926488108703,319.067497010613,332.121965780285,337.945443528874,340.250739566061,358.369590598702,355.583200165483,374.194742842956,375.89804226811,369.987842923804,403.68395186621,430.082014056572,433.676847473937,462.742701435053,478.012913385595,476.801421130914,..,..
MCO,Monaco,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MDA,Moldova,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,2669.41856060606,2219.19427954668,1838.61175519008,1567.1028340081,1289.18787222523,1193.73137975331,1256.39602284563,1237.62431158128,1103.98434503559,883.455685071479,782.169300481263,859.964036503225,823.092585574786,915.917515968611,931.70019206789,983.6116780736,941.704689975234,932.948158519211,882.205211216359,686.944115763869,..,..
MDG,Madagascar,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MDV,Maldives,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,231.904189106682,..,..,..,..,..,..,..,..,..,..,..,..,..,859.141957743962,762.091857471887,961.862807637458,985.046402603949,..,..,..,..
MEX,Mexico,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,1452.94357848748,1490.22393667673,1478.04165993322,1458.31631825773,1480.39436095607,1406.74264511183,1415.43472099181,1433.74288155725,1456.60977704434,1490.07477031872,1451.82025249122,1441.75855998877,1468.15804092036,1478.16354762123,1512.30016264077,1597.93340124166,1589.58836459975,1610.83826257818,1636.92824866747,1558.82051534128,1497.34448590506,..
MHL,Marshall Islands,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,558.035714285714,557.295770317274,574.602566558131,609.674776611351,..,..,..,..
MIC,Middle income,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,1025.46549700174,1012.98516325648,979.265420254267,965.900721820381,942.065037589649,957.052653295878,964.133635207271,956.062420490411,946.831001176445,957.351953898413,958.037372167181,955.193096118222,979.269806184084,1027.17599805382,1094.04930903375,1131.68393984751,1179.27098922572,1212.65720392873,1258.77977857462,1268.02817889029,..,..
MKD,"Macedonia, FYR",EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,1297.68460834639,1262.21230368208,1396.13703396381,1426.15731895041,1266.56631901545,1273.3589884104,1444.64630770143,1303.9388924021,1448.68661175143,1354.04496751413,1331.13482664548,1280.01984053173,1251.39262852608,1367.66841616535,1358.15249977989,1423.46606584829,1426.32609120201,1486.11568214024,1467.4673718797,1351.945211154,..,..
MLI,Mali,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MLT,Malta,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,1929.875,1849.81322541941,1812.15016747415,2295.99890030449,2060.81971745052,1876.20634920635,1836.21052631579,2046.30548302872,1794.16363636364,1941.3118556701,1732.09487179487,2001.33578269233,1851.91264972763,2071.49846204796,2044.79799037053,2131.80070176829,2019.44351489144,2120.81897078597,1986.9401626411,1934.72622129739,..,..
MMR,Myanmar,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,271.363285768593,262.97812732047,267.256684759721,261.376681572664,273.892484233079,279.312591479228,275.800689634984,277.737473522388,281.447828504783,277.57349665156,278.049880709984,268.188178762981,278.282482438008,297.342523259752,315.761985913338,344.713848067974,331.794973951234,331.954999577328,330.989899220778,316.422799056179,..,..
MNA,Middle East & North Africa,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,812.367673683831,840.202126072279,850.535925446691,884.596561962545,917.85220249313,938.284227104458,936.228389399566,931.898533548002,994.562794156494,1088.65928958898,1064.75660906062,1098.4717509491,1124.89633128378,1151.21811308026,1204.73834792872,1271.24262440988,1299.49198480805,1342.32695107042,1388.74749343116,1398.87315720925,..,..
MNE,Montenegro,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1378.56428273971,1554.84041755837,1383.84169742755,..,..,..,..
MNG,Mongolia,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,1558.18764700329,1717.34751303521,1487.03805430264,1379.51494252469,1184.57592085196,1172.67058983206,980.217763288321,952.212167539642,951.150346762319,943.680296308451,980.382098301836,970.770358777826,1023.65655856613,990.054229537775,1008.3870824057,1005.00326026493,1108.96107529653,1159.57956326307,1160.23923757083,1193.90269941759,..,..
MNP,Northern Mariana Islands,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MOZ,Mozambique,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,437.144517385154,425.053986241999,416.920685448074,409.736115234416,399.143353000357,394.410326149035,390.03203152546,390.928626051416,384.923761475587,382.766410810289,394.088927344157,403.749123730884,398.187741565491,408.829081716863,413.640041751853,408.733446628079,410.61400166606,423.461049548294,420.391395653945,427.225727272007,..,..
MRT,Mauritania,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MUS,Mauritius,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,454,..,..,..,..,..,..,..,..,..,..,..,..,..,826.180936057325,866.27581031375,936.162945026565,947.098894892646,..,..,..,..
MWI,Malawi,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MYS,Malaysia,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,1207.53681702048,1376.55094614677,1511.75257641772,1622.19772407485,1569.21599255963,1791.05242507412,1786.30869282785,2023.68496309643,1871.90266945632,1784.99160693831,2018.84487358033,2083.49516564439,2073.54853125941,2202.85597264569,2122.03973098874,2396.60484361045,2403.37046688769,2570.24354091964,2655.20713978412,2390.9712535817,..,..
MYT,Mayotte,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
NAM,Namibia,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,..,444.796993723045,465.200552189585,493.902975183803,523.589578923413,550.281224112121,576.307117976455,571.77864592847,577.191901159394,538.385032365694,537.363668539364,592.759550072067,592.144655337366,620.872341463755,684.488966343813,692.522083452928,725.878187697561,746.511785173026,836.263225872128,763.804381471117,..,..
NCL,New Caledonia,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
NER,Niger,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
NGA,Nigeria,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,723.534553453855,738.498905488257,754.580021374053,749.646100273798,712.907484337261,727.197990144734,735.170461541128,731.358148652911,697.267974245319,724.179142393942,726.142890073499,733.856903928174,744.818750893604,740.45774065395,740.595008903189,745.219925371544,733.489523038816,720.661671199127,735.883150070026,700.711249733248,..,..
NIC,Nicaragua,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,507.831858739948,512.132226766553,518.086917219702,500.88235652621,497.917898532608,504.218639476908,510.470374573964,527.569749537753,513.303240343933,528.069184920907,535.997961252765,537.490227992468,552.925595299675,587.297625254076,612.430853403614,611.880606216134,622.993934497819,551.143726766618,540.806735494875,540.319566812545,..,..
NIU,Niue,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
NLD,Netherlands,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,4393.05972445158,4602.58195089582,4503.48965608117,4511.78542837931,4509.96854392976,4576.17613195343,4732.30695366372,4580.54578073941,4602.39189705695,4521.19101550142,4597.82833997247,4712.29962520675,4687.98228043482,4807.93127918359,4856.63894590388,4829.93557300831,4700.18324247477,4843.7960880241,4837.1668932826,4729.15995680198,5016.1266292456,..
NOR,Norway,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,4951.67794412354,5090.38106858765,5143.51693729003,5442.82142857143,5296.14721210165,5372.38600917431,5181.74389408811,5467.83088485729,5661.79332129964,5899.4567264574,5759.53507014028,5902.32151562154,5490.42684001763,5921.55413479727,5757.98502148344,5787.63915141833,5817.36837802748,5849.37376211816,6249.36789723276,5849.34390561817,6332.36422366148,..
NPL,Nepal,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,303.398594543784,305.647081926771,305.460622629386,305.840802307319,308.906459553317,310.800730840174,310.468653953801,312.6819711166,313.034728032789,322.353329887147,332.275149231949,335.248971744964,331.243846227843,333.045193208415,330.582316146026,334.712939271742,327.607844672989,327.445797075461,332.069300093083,338.403593576039,..,..
NRU,Nauru,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
NZL,New Zealand,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,3719.64472157773,3783.8253554977,3827.67194269049,3993.47964839595,4025.55233280849,4065.37322371645,4172.06698821007,4278.49394404189,4162.55779816514,4288.90120205471,4359.97433770543,4334.18425460637,4346.82360390021,4193.29906634883,4134.81467889908,4004.60751348606,4025.86842231038,3998.81370763664,4042.53086275153,4032.33676259326,4192.80988140483,..
OMN,Oman,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,2258.01488714197,2999.85105611487,2788.90476755423,2882.21054434612,2819.22176980957,2891.09227613756,2786.55616209109,2981.7023749277,3012.05451775963,3131.41996230854,3646.27105027332,3775.27048211828,3924.22468619647,4085.54444476313,4132.34589225408,4482.94676704356,5548.2634845942,5764.81686030735,6235.39693200094,5554.06042679934,..,..
PAK,Pakistan,EG.USE.PCAP.KG.OE,Energy use per capita (kilograms of oil equivalent),0,0,382.918413132555,384.025361654459,397.340959288953,407.5048222582,413.453156265026,420.710481942318,429.177131736216,428.276140785177,425.296997155946,437.342761436982,439.5507853908,438.643521827671,435.506835501977,448.607405666564,471.936345773137,480.155288147131,492.510073038928,512.018035435865,494.354537431047,501.599568975789,..,..
